Experiment: BatchEcoli_O2_expt_2025_01_29 vial 8, Wed Jan 29 18:19:34 2025
0.0015,0.0
0.0091,-0.00784603734050826
0.0173,-0.01646628847827536
0.0258,0.011559291773791003
0.034,0.004157354866112684
0.0425,-0.021073308841931038
0.0507,-0.009423305906187451
0.0592,-0.02606065068975738
0.0674,-0.03125477124687315
0.0759,0.00311977592808077
0.0841,-0.03125477124687315
0.0925,-0.021606375618924645
0.1008,-0.007145896076714564
0.109,-0.010476322462249499
0.1175,-0.018235490420732248
0.1256,-0.017350464195729387
0.1341,-0.001911750508208243
0.1424,-0.02196192512966988
0.1509,-0.017881377766075346
0.1591,-0.023207431551863777
0.1673,-0.03269280748459025
0.1758,-0.04227699268748175
0.1841,-0.023207431551863777
0.1923,-0.03431328942204459
0.2008,-0.01293805806074566
0.2091,0.006918525141822229
0.2176,-0.000173631448413758
0.2258,-0.01065194245156853
0.234,-0.011530545579477192
0.2425,-0.012058110463920357
0.2508,-0.012058110463920357
0.259,-0.0092479202586766
0.2675,0.0022542320917562364
0.2757,0.005193765024456454
0.2842,-0.01929864686248095
0.2924,-0.017527401347777527
0.3006,-0.008721963818240752
0.3091,-0.01929864686248095
0.3173,0.002081025572529427
0.3258,0.000867666078482543
0.334,-0.003827481597692639
0.3425,-0.008021155936514646
0.3507,-0.00679602513652533
0.359,-0.0008684851004279182
0.3675,-0.010827595969658432
0.3757,-0.006446287191854694
0.3839,-0.0012161088134465814
0.3924,-0.017527401347777527
0.4007,-0.02018554997006916
0.4092,-0.027490585197222472
0.4174,-0.010300735988899135
0.4256,-0.03269280748459025
0.4342,-0.005747209878414594
0.4424,-0.0041762253029133944
0.4506,0.004157354866112684
0.4591,0.007779694252700864
0.4674,-0.010300735988899135
0.4759,-0.01894412486383068
0.4841,-0.001911750508208243
0.4923,-0.027311721801885014
0.5008,-0.02000810094042471
0.5091,-0.024454626326354756
0.5173,-0.01293805806074566
0.5258,-0.021606375618924645
0.534,-0.022139751422683318
0.5425,-0.030716086596337178
0.5508,-0.015582961631817938
0.559,0.007435323326332011
0.5675,-0.006621139546874488
0.5757,-0.01293805806074566
0.5839,-0.02713289317030032
0.5925,-0.025524997683803008
0.6007,-0.0041762253029133944
0.6089,-0.004525101246725782
0.6174,-0.008196307870074193
0.6257,-0.0217841332000539
0.6342,-0.005921929416334848
0.6424,-0.007670952069364745
0.6507,0.011044805460768359
0.6591,-0.004350646738526365
0.6673,-0.028027384112522924
0.6758,-0.013995107270286411
0.684,-0.019121368786418458
0.6925,-0.027311721801885014
0.7007,-0.01593619061047491
0.7089,-0.0062714680604401
0.7174,-0.006446287191854694
0.7256,-0.013642622579393304
0.7341,-0.016289555250576626
0.7423,0.0012145035301305285
0.7508,-0.021073308841931038
0.7591,-0.01188222188869581
0.7673,-0.00784603734050826
0.7758,-0.028027384112522924
0.784,0.010530031296736908
0.7922,-0.010476322462249499
0.8008,-0.010300735988899135
0.809,0.0015612102839259734
0.8172,-0.002956200220843641
0.8258,0.006056549237374753
0.834,0.005193765024456454
0.8425,-0.005747209878414594
0.8507,-0.000173631448413758
0.859,-0.013995107270286411
0.8675,-0.007145896076714564
0.8757,-0.024454626326354756
0.8839,-0.0052232502515838775
0.8924,-0.012058110463920357
0.9007,-0.004525101246725782
0.9089,-0.019830686128525343
0.9174,-0.02374173659462464
0.9256,-0.004874109529465542
0.9341,-0.008021155936514646
0.9424,-0.027490585197222472
0.9506,-0.011706366932036971
0.9591,-0.01876691507829875
0.9673,0.013272171344631545
0.9756,0.005193765024456454
0.9841,-0.009598724994638985
0.9923,-0.024098112414590034
1.0006,-0.007495900110402687
1.0091,-0.02071810249590378
1.0173,0.00502111105151215
1.0258,0.0012145035301305285
1.0341,-0.008196307870074193
1.0423,0.00294673228845177
1.0506,0.005711532634620653
1.0591,-0.011179003641759166
1.0673,-0.01470048202776475
1.0758,0.016688393558915493
1.084,-0.004001836925743518
1.0923,0.006229009035214617
1.1008,0.008123936331825732
1.109,-0.02570351403888438
1.1172,-0.016112855966738948
1.1257,-0.010300735988899135
1.134,-0.008196307870074193
1.1422,-0.022851400492951868
1.1507,0.007263089516861498
1.159,0.004848424674582574
1.1672,-0.003827481597692639
1.1757,0.002427406011490163
1.184,0.0076075249014504465
1.1925,-0.008371493152273146
1.2007,-0.007320881450944228
1.209,0.0022542320917562364
1.2172,-0.01470048202776475
1.2257,-0.004350646738526365
1.234,-0.025524997683803008
1.2425,-0.026417926024516092
1.2507,-0.02000810094042471
1.259,-0.017704372533527746
1.2672,-0.008371493152273146
1.2757,0.0076075249014504465
1.2839,0.020091978269860533
1.2925,-0.00697094397666298
1.3007,-0.0010422805391545609
1.3089,0.005193765024456454
1.3174,0.02263642952515532
1.3256,0.006229009035214617
1.3342,-0.012234032668954953
1.3424,-0.010476322462249499
1.3506,-0.003130390500643898
1.3589,-0.007670952069364745
1.3674,-0.013642622579393304
1.3756,0.0022542320917562364
1.3841,-0.011179003641759166
1.3923,-0.002956200220843641
1.4006,-0.010827595969658432
1.4091,-0.00697094397666298
1.4173,-0.01646628847827536
1.4256,-0.004001836925743518
1.4341,0.005193765024456454
1.4423,-0.002433827158371926
1.4506,-0.013642622579393304
1.4591,-0.0017377907706688234
1.4673,-0.010125183018729444
1.4755,0.002600547342410664
1.4841,-0.011179003641759166
1.4923,-0.008021155936514646
1.5005,0.011216332865986445
1.509,0.010014968957792192
1.5173,-0.0027820429103169175
1.5258,0.006573831679668629
1.534,-0.0050486633291182414
1.5423,0.005538975803860424
1.5505,-0.008371493152273146
1.559,-0.009949663537337727
1.5673,0.0006941983111570238
1.5758,-0.003130390500643898
1.584,-0.015759559168760262
1.5922,0.0165178833679942
1.6007,-0.003478870030839687
1.609,-0.00977417753356491
1.6172,-0.009949663537337727
